title,link
Khi AI khuếch đại thông tin sai lệch và thao túng thị trường: Câu chuyện deepfake tài chính - Tạp chí Kinh tế Sài Gòn,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPVmYyaUR5eXA5NVpQSWhfTVRJX3dlVlFIV0lGNGtwOU9jRjFqQ2lSY0lhWk1uLVU5NUh1ZGozbDU3N1RVU1RaUGtrT0stQUFhUElmYTlYZEV6TjZvcDhmRnh0SXlFNklkS3pVdEhJcVpkQWNLRThVZ3FWdVBFZ3V2SVlxZFFyOUlHSXJlSTBIZ2pVWFdjMHNNZnl6Vl9uSnNHLXBEU0pjVnAzbXpCWjdZd2Y1X283QllI?oc=5
Tết Bính Ngọ 2026: Khi AI và Deepfake “bủa vây” chiếc ví người tiêu dùng - thitruongtaichinhtiente.vn,https://news.google.com/rss/articles/CBMitgFBVV95cUxNQzR1V1JSRDhzOVJnUS12a0Z5QWJrRFV1b1NOUFpwVjJzbHJmVGNDUkRmbFJKMjJUdEZVeGtFRHlZd2FydGk3eVVLNndNVDVRXzdvMTZEZzhNRUJjYU5MMUxNa3d4VU9QZEJuQjZrLVNQTWxfOW92ck5KSXpQWGpXNUtGUFpFdDJPUGNzU3hBdVJ6dHZsZVlQck5may1abjJGOHYzUFRvRU1KUUtDNFRtLUcwdUluQQ?oc=5
Đan Mạch sẽ ra luật cấm deepfake AI mạo danh công dân - Báo Đại biểu Nhân dân,https://news.google.com/rss/articles/CBMimAFBVV95cUxNNU1YWWtoS1Z3UnVuZFNGQjBkOEFJWjFjVWYxb2xFTnJrOGFMOXozUF9WUXNYbWVDNGM5NVEzd3BibFYtZDBUb3M1b0JWY3VuSWRjeWJ3YlBSb1M4eGp4Z0wyLTZLMjE4M29tTlhjVGYzMno3eVdFcDZ4eTV1bnB2V2pBRUlFcFdSeVd5QVhFaTdlOS04OURXaQ?oc=5
Nở rộ chiêu dùng AI lừa đảo tống tiền chủ xe - Znews,https://news.google.com/rss/articles/CBMihAFBVV95cUxPOFRjb25rdG5VRWFQaWFsWFhoV04waXdwYjRYU3RGUGdVTHZnbm9rSXIzck42WFVnNVBoQjhWa25HNGVpS3lLa3U5aXRFSDRGd1pxQzFGcDE5aXNLajVyUlNnTDZqZ3I2eDF6UURPdE9IUU42RFR1d1FrelNqelJyZmVSX2M?oc=5
Công cụ AI mới của Australia chống hình ảnh deepfake độc hại - Báo Tuổi Trẻ,https://news.google.com/rss/articles/CBMiowFBVV95cUxNTEV4LWZxZ2ZEeUI0OWRNRS1rZTdZQUtjb2VoVXR5UWxrcC1DRlY3R2NXM2cyTlRoQmlaQWhKc0RTTFpyNFFqSFhrNzZwSVUtbmwwZk05ZmFWc3RwY2l0NXdXaHdHa1NvaGt0SjdQUHdFMm9XT1VMQUdjZHBqTGY1aTJYVDZSaGltTEtmV1BueklRZV83a0VUWUEzN2hzSHFtako4?oc=5
Tỷ phú Buffett cảnh báo về vấn nạn bị deepfake AI giả mạo - Báo Công luận,https://news.google.com/rss/articles/CBMilgFBVV95cUxOenEyVGlMbFdrMmJtdnVOQWZLUjRrU2N1eWRZNzlXNkx3NnU4RTNJVDBZQnBwUm11Vzgxd0Naa1VZZGp3QnlhWVgtdFNoOHByZnB6VWFXZThRbGZmQ2ZiS3pNVG1yUTM3UWpmcTlxdnRlOVM2VEIteVk4NHlhaGprVEp1TmN0X0tVYkVLRlBDNk9Pa21UY3c?oc=5
Thời AI: Từ KOL AI đến nạn deepfake - Vietstock,https://news.google.com/rss/articles/CBMihwFBVV95cUxOYVJiODhNUjRvRlZOUE9qTm85ZWVVaVl3d3JFalJqLTFnLWhEZnp5SDFmV3AxVUVpb2NwcTFhQlF5cW82M216Y3hrSDY3emE0d1hzemcxSWlzZXhDc3dGbDJpQnI0TndsT0tqNjVwdkZ4aFlDZ3ZnSFlGbGh6YXBvbTNHUmxKQUk?oc=5
YouTube phát triển công cụ loại bỏ deepfake AI - Thanh Niên,https://news.google.com/rss/articles/CBMilAFBVV95cUxQTFdyNzZoYkZaUzlnUDVHb0h5eHRhdlJjWnk1VHFVbmJwb0pJdkcwZFNSZUgzY291REkwSVhFX1RzNWdLNlJKcnU1NndLcW9Nem9LVGZoaV9mS0lrazF1c2FQc3ZuYWltM2xVaHhaUEZ6OFhmeGt0Qm9YaDNjTHBQU3NpNktTMGFGcDZzOEd2QzBoUC1D?oc=5
Deepfake AI đe dọa quyền riêng tư phụ nữ và trẻ em - Laodong.vn,https://news.google.com/rss/articles/CBMilgFBVV95cUxQRVhIODJPOGNmSEIyZzRuSXZYR0xhbXVnVFpwamtxUmV5ekhrWGJLallEZ3hicnl0cllZZ3ZVVTdZV0t0SzN4VE8zN1gzMUluQ0FVaEVTc0RraDJmdUV1eVZESV8wd3lXMThXSlhRc3JNeE1ndjFyLU8tMGxUd05fM25wM3hESFlkcW9hZW54bjZkcGhJdFE?oc=5
"Đề xuất cấm sử dụng AI hoặc deepfake để giả mạo cá nhân, phát tán thông tin sai sự thật - Tạp chí Điện tử Luật sư Việt Nam",https://news.google.com/rss/articles/CBMitgFBVV95cUxOV2FuVWs0emx6Vk5vYm52dDQwVzNiMC10aWFPSVhoR1BQU1h0QmtKZHZNZTdaUl94Mnk2aDV2eFlSOVV3X3dNSXRRWXBIaHlyTFlPMGdMMFhlcGRjQnFjLXVBS0Z2cWVJZGhLS2ZaZi0yWlhGWVJENWdueHUtNE9VWHU4UTBtY2QxWTlvblRiRDlOd255bi12Vnc1V2d3UUpfb081VXlueTBoVnQwdG1GUklDVXc1dw?oc=5
"AI và deepfake khiến 'mắt thấy, tai nghe' không còn đáng tin - Thanh Niên",https://news.google.com/rss/articles/CBMiowFBVV95cUxNQXRRVEl4TGRtMTkxcHE0Q2lSRl9nT2pPY1FGM3ZFU3g0emlyTlN4YXJoZkVEbGoxejcwelJGWHNlVlpYREYzak5XV2wzak5Yc0c2TkNOVWNlX2VqdXpYam1HMWFsUWxlaVREQlV3S3FWV01VcGVPaDluV2hodGQ5U2NWTDgyS1g0NllkQUp0bGF6M1BGaEJXSGxtX0EyZVctdlRr?oc=5
Biến tướng từ AI và công nghệ deepfake - Báo Tuyên Quang,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQMDRkR1RlQUJieEFXVkFfeVV3eWxoejloVGp2aDBfN0NFLTVWTjBEMXRnNmdnc2l1NzFRdXV0elFDTmdNZktWVjdQQjhBZmVSMnlOQW9lLWcyQXM5a1RTZFpRazlmQzlQdDNjWVY2N2lReldkR0FUOTMzRUpOMHNkbXVOMHVCMkFTXzNCYnB2d3djRExtRndZMktwVUhYMDNWd2l4RzExUWo?oc=5
[Video] Anh điều tra ứng dụng AI Grok vì tạo deepfake không lành mạnh - Báo Nhân Dân điện tử,https://news.google.com/rss/articles/CBMipAFBVV95cUxNSEVyMHJHakZfVWZGWFJYU2g2TGFRMHdUc2RHbUlkaXRtVWVqTUZRWlREN0ZwRzd5SjFpN0RoTWF4c201NHJzSGJDdkE4TDZZNG9rM0RJM1B6UFROUzgya3EyRk42aHE5Vk1hcUFZWkgxLUhwOWFjMC1IVlhla3FtYUpBWW14YnlPUFZDWWx2NWZRajNVaXRyemVRdUlKUDhJOFBleA?oc=5
ByteDance is committed to tightening copyright controls on AI tools. - Vietnam.vn,https://news.google.com/rss/articles/CBMikwFBVV95cUxOUkI0czRkMHhLTEtvVS1uTXNSRHhtNnItZDFITFdsQV9nN2JINFd0TmZWMFAtREdfVUFNY1ZUZUU2MGM3dHdXNlNBeUs4a3EwRnpabW8zX1M1ZjE2U1BXQVRxcTlBSEdlaEh0VWpMeGlCRmdIZ01EcU1YN0tkQWNEYTRvMlNXcXd1ck1XRGVhV0JjaHc?oc=5
Ông Trump làm gì với deepfake AI mà chưa Tổng thống Mỹ nào từng làm? - Báo Tuổi Trẻ,https://news.google.com/rss/articles/CBMirAFBVV95cUxQWkVLYTdOZnBmLTk1QVJwNFNrTDBiVV9IY0hBLWNPOHJxUHNRV1p4eHBQYUpaRklJakxyODhsQXF6UmEtRzNZR1U0WlNiSzZWU0lVVklrSVBRbkNyNVplRGdST2JaRjFaTDNvMHdrZXpBdlZGbDJpVjdhckN5VnJNTFUydC0zd0xkeFBlZTdibktOaXVGa1RXdko1OWlxT3dRejVRVDk3bmNDUGgw?oc=5
"Lê Trung Khoa sử dụng AI và Deepfake để giả mạo giọng nói, hình ảnh lãnh đạo Đảng, Nhà nước - Báo điện tử Tiền Phong",https://news.google.com/rss/articles/CBMixAFBVV95cUxQRGlrQUNuZUpqWGY1Ni03UTFrNmsxY0J4OWMtVWZ2SDdGZ1lSaW1DVGk3S19XV2JtMTk2NUhQekE4VVJPcE1CVUFteUFDUGlDcWR0NEhjY193Z2NJdDhtLWFqUEE5bGt4N3Q2RXY0SklTcnNfSVo1cC12Si1tYkNoZ1kwNGFPMHUwVHRwbEtxeTM4U3NZaWxRWmdvTy1wWldsWFM0UTdHY0Z6TUlsSzJoN0l0SFRuTHkxcWRfVkM3c3phYktm0gHEAUFVX3lxTE95aWUyRW5IYm9HMWhNSHdVWDg0R0M4eTBUTzlYaTZSUEFEYTFobmJteE0zeEJGOUdVRlpTbFVaTk9tV2tPeWd5dDZvTmFqRUNFV05TRE5ua0NhY1lCZlZ0ZWtSTHg3TnJJX3ppVXRxSUpCM2RicVFRSnFoTDdmMENSX3U0TXB1d1JPLW9TNGxwdElaVExCcU5pSEtuS05FaG91WS1NSFFXbnp0RlpPVVA0YWJIby1ueHJ4LUpiOThpeE9yRFo?oc=5
Hollywood accuses ByteDance's AI video creation tool of copyright infringement. - Vietnam.vn,https://news.google.com/rss/articles/CBMingFBVV95cUxOU001eFliR0FVM2VyTGVZM2gxQU5xR0p1cjYxV3FkdFR0QkY5eTBsYl9BSElYblRkb3Z1dkRFeml2US1kWFdRYkxMb2xoZklxZFBfWjBieEVBNWtxNFdsd1cyaU04QjB3ZDhVVzdVVFJBNm1FOE5DdWVnY3V6SXZ6aEE5SWNnakZHa3BPNm1ZOVlEU0JOWlNDVFhOYThxQQ?oc=5
From jobs to deepfakes - AI summit heats up security issues. - Vietnam.vn,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZ2pGQ2twSHBVYl9GNUZsS25ZNW9SVFVzSk9pSkZBczJocmpPbjdXanZjUU5wc2Q4cEY1NTB0M24yZEk4OWtlbjI4bXJiLU9pLW8xTExEd2F5cTJLMWx2Z2FFMzNldEczdEE4VWkzQXJJdnMxMmtqa1dIWlBZdTZNbU5iaEgtTjItdzVURDF3?oc=5
"Đề nghị luật hóa rõ hành vi lừa đảo, phát tán tin giả bằng deepfake, AI - Đảng bộ Thành phố Hồ Chí Minh",https://news.google.com/rss/articles/CBMirwFBVV95cUxPWDVMUGdqbzctVGNKQ1hDWDR3ZnlCTkdwQ0p5cTRnNFV0Z1hMR2Zuek50Y0hMeHNSQmlsVkl6alg5X0pydWFGT0NLMVhqOXR0X19qRkRTbXRZckR0X1RGcmE3dDZzZWpXVHdDQ2FIMlhSa2F3Z2N0a2xlcmE1aENmZ0VGZktraUJicnludmpwRHh0LUx1Q1lqMjhSMWhqcXE5akhUZEx0TWpveUZES2ZF?oc=5
"Lừa đảo AI và deepfake tấn công dồn dập, người dân cần nhớ “3 Không - 3 Nhanh” - VIETTIMES",https://news.google.com/rss/articles/CBMirwFBVV95cUxPX2JsUzV5cWtGeXBQd1ZZUHVpeVVFYUNJQmtWVG8tdUdSY3kzV1JSRW51aXJWUjVkMVhlX2dxVW5IM0wxLU9GVU9lVEJvdmJoVjJSeWhoVUxpNHRTcEYzNk1jaUYzbFp6VEhaSGVRRzJqelFKaEZUbHFzX3plSFVRLS1rbnRGaXFpSjVyZnNjODN0NGN0alRKQ3lkb1JCS184VzZQNWpZUm5fdVUwX1dR?oc=5
Học sinh mẫu giáo Phần Lan học cách phát hiện deepfake do AI tạo - Báo Đại biểu Nhân dân,https://news.google.com/rss/articles/CBMipwFBVV95cUxPNHE1cTRYZWpBbHhBQ0ZxMElybm45NEZxaGNDUGVPc2o5Zm40RFppaTJVNEFUTElpbGFwdDc5Rzc1Vnd5emxUSFBzSzVlTnY1aklwbTZQSExTblpMR2JCc3NRU0ZTUmo4akRuQUVacWxfY0psUmZlcVBpTmRIUXZhaEpEMGcweVJYRWI1LS05bmZFU1ZhQjQ0Z1lQSW5RXzhKclpGbE5NWQ?oc=5
AI mạo danh: Cạm bẫy deepfake trên mạng xã hội - hanoionline.vn,https://news.google.com/rss/articles/CBMihgFBVV95cUxPUDB4MGFUQW1KNTdaaDJ3cGxQTmJRVkxLX2FxZkhlbTdtY1kxNmp6ampaSXdPRGJmWEFwWkZVc0lIMEZHVmFsdGdvRVp0akhwUmhBV0laWmliUVFWRnI3ekNNaVM1LUdEcmFQYTd0Z2VXM3FmeVJTWkRtVWgtdWNZdjZvajQ2Zw?oc=5
VTV phát series chống lừa đảo deepfake AI và các chiêu trò tội phạm tài chính công nghệ cao - Báo Tuổi Trẻ,https://news.google.com/rss/articles/CBMizAFBVV95cUxPd3lIdDV0TklxWXVQb0dLZVBPZVBWa2pLODUwOTB0S2pPVzJrSU9WWW5tTzBaTU5GbHNhZGlVTndLd3pIM1RpTFljV3pyYUk3YnlIbnBjcHV1RjBDU3RybExEQmlSTmdGTXcwdVFFdnE4LUJpVmpKU2VNbFktWk02UDd4UFhXSnZNMUc0YnAxbUVuWXlZSnBVSnQyQjVXNnNtWURyM1AxLVZpZ3lsY0FqUkx3MGVJVUJRcjFLRFFrTFdxRGZSRk5mWVVmNWI?oc=5
Deepfake AI – Mối nguy ngầm trong kỷ nguyên chuyển đổi số tài chính - VietnamFinance,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNWlNDTzdha01EMjBlT3VPSzNmamllMTRlTnZiWlc4djlNaTcyZVJfeXNpUzRvTlY2Mi1kX3V4dVpJNkhsbXpTbjN1MUdLMGlaX3M3SVlXQ3BCYWg0VFdXUVpNNkhLVms3LVBNSVZVM0dvNnNsUDJYYWpkejJQWVdCZFlWSm9HLTVGRnV1SEdaUXBweTNPVHFaZFo5bUNNcHVOb3RzWVBmd3Y?oc=5
Quốc gia tiên phong ở EU với luật AI toàn diện nhằm siết chặt deepfake - Laodong.vn,https://news.google.com/rss/articles/CBMisAFBVV95cUxOLWpRamZhZVBqOFhVQXpUeWRrYnc3Mk83bGUyTHNDRFdZdld3WFZyblRQbGExS0VuZUhKTXFueUhSOGZ6NzhMRFROaG5RR2JOMTd1RGFVRlVhcnNXVXpub0xnS1hiNkNUeHFnVktoT1labUVjeTFoSUZ0MENfMkdQYl9PLTVKenpFUDAxOUNnQ1ViZWZjNTdveFpMRWp1ZDhOM0t3cmF2NE5ReV84OG1HNw?oc=5
Loạt nhà xuất bản AI lừa đảo giới nhà văn quốc tế - Znews,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPWmxid3RSMENPQkMydEVWeGpiYWZTUEVJbGNhd2pCUVZwMWoyd2pHODduVThLcktKdUs0Z3h6Zmp3UlJZUFJ0Z012THVnYy1saVp5Q3pVOG1QVVlRdVpPWVd0YnpyaE1ESXI3UEZoOE5tdmxxb1VxVktsM2FwSXVaTHFpdjRBd2FJcFhv?oc=5
"Siết quản lý chatbot AI tạo deepfake, kiểm soát rủi ro, bảo vệ quyền con người trên không gian mạng - baochinhphu.vn",https://news.google.com/rss/articles/CBMi2wFBVV95cUxPS0IxMUlPc1ltTmVQMXNvek92eTlLOWVhMm41Z1J0VXBpTmlqN0owWTVzMXdILWFCLXU0VFZDUmFreHV2VmdsaktvODM3RzRhd1ZyY1NjWndvYjI1dDBFcHphVEpZWlh3NDJuM1libDNKWEMtanZqXzdCblBDMmJBdkNtdVNUTi1sRG9TQW1fUFRidlFyWTUxZWFMRmF2YUdDanlpNG1Jc0xqWHhxY24yMlFyVkhwbF9NVm1xS2RCLWhXU1lIZlM4ZExPYV9qSzhpUTJfeWZwVWNiSWM?oc=5
Ông Trump tung video deepfake AI chế giễu đối thủ ngay trước giờ chính phủ Mỹ đóng cửa - VIETTIMES,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOeHNYSTB5T1p6cVJYSzZwenVqUm1sejUyMXZnUW1UZmhzOWU0SG9fZGRqVUlZcWNLTVlpTWs3U2w4ejhodnl5WDQzZERSWjNWQVN0bEJMNTluN0pRb1Nob3dBS0VuSG9QejJYRHp4TlVBOXg2YnpxRmh0SzBteVBwRDhtdGczUE1mOTBQczZ4NnY1SlA1QlRnNGNrZUxGX3NZVkZYRFBOM2lVWjVrdElBMTBmaVRxMmVlUVBhSVhKbUI?oc=5
Ấn Độ thắt chặt các quy định về AI để ngăn chặn sự gia tăng của deepfake - Laodong.vn,https://news.google.com/rss/articles/CBMiswFBVV95cUxPSkIzRFFsMnJUV1JmSXRwbFJSZWFodHhvMUw4Q0k2LXpsMGZnT1FsTXdxdTBmMWVKT25YRUdpNlFWLWI0Mm95alNuX2I3ZUxPSFBhTUcyS0FyNEFQcjdiVkxUR3NDakpvTXpoT05vRlJ2MGd4OE00X203aUtCNjV4UU1JTjIyeHhTTXVqWGxpUUUyNHZ5dnZ6eXZSaDZFb2NNa2tWRHU1bGh6YTNxS0dMQk5Gaw?oc=5
"TP.HCM đề nghị luật hóa hành vi lừa đảo bằng deepfake, AI - TẠP CHÍ DU LỊCH TP. HỒ CHÍ MINH",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOM0dydmxNQTh4b08xbGdtOU1YZ2N1dTVGTWJWdkQwU3dFVlg0YTNOZjhNT3NtVlNLX2xGMGoyYkg4djlwcXh4YzZmbnN2SmUtb0JqQzhodGlnU01oMmNaQmJSRWZ3WlVPaUdlNUtEelNTYkFQNXNmTlZNejhkNy0yMnJYd3NQdTF4VEVWUW55T282Sk0yUTcwbWZiZGZpQ01hcUZ3cS1oazRQM1k?oc=5
"CẢNH GIÁC THỦ ĐOẠN GIẢ MẠO GIỌNG NÓI, HÌNH ẢNH BẰNG CÔNG NGHỆ AI (DEEPFAKE) - Công an tỉnh Sơn La",https://news.google.com/rss/articles/CBMiowFBVV95cUxPLWI2U0VwSGdLR1UxOU5BUDZQaUdlTjhNNjcxTFdnTllkSXFRMzFCQVNGeGprODdzLTZmUFlzY2dqVTM0Z1B0MUUtemZCd3VMVzhXTmt1Q3Bfd2dwdVRyaWdiNWpTWDBUWXpBRHR3QUFxQnd2RmlfVWJ3VEdnY3d5RktZN2luZklKd0ItSFgzYzhFMGdiTVVZUDdtQTlEdzN4SXg4?oc=5
Khi deepfake rẻ đến mức ai cũng có thể tạo ra video giả mạo - Báo Pháp Luật TP. Hồ Chí Minh,https://news.google.com/rss/articles/CBMipgFBVV95cUxNa1BPVnBnNk8yaklKUDQxd0ZPTjh1WWJOMkoyODZqTldZVW5wSElNZFMycnVGSTF6NXA4M3g3X1NuRnM0Z0lhbUptWVBKYnFEbXVKeWM3MWdfNUdZanZ4ZXpBQlNRTEZkQ2JEbUpZLWVQRllQRzRPSk80UnpEcGtMOVNOaS1tMkNQMzBtWEM3VHBkZzFON2ZHUy1Gdk9MWS1pMjB0TWFn0gGkAUFVX3lxTFA4SWNBdTRxTlNCOVM0X05WeVdFSlo0N1lwdmFCUWpKOHdFelIweWltTUYyRDNMQ3pwTlR5VDFNd2tXVklVckhteWxjT2M1X3cxRHhlVXpRLVFsNDNuUVBjQVRUbHNNYUd4dzdxSG5IMXNhXzBPQk8wUm1sd09odlgyNW96Y1NNS3FYRk1hWlpCWmdpUU83amZTdHBWZnROdDM1ZlVy?oc=5
AI và tội phạm công nghệ cao: Từ lừa đảo tài chính đến tống tiền bằng deepfake - Báo Hải quân Việt Nam,https://news.google.com/rss/articles/CBMitAFBVV95cUxQdGNJem1nd3R2amhLUUE1eFhIdzRYZ1ZfbHZxa0RrUHBud0dZcGhBU0pGNEpncjZzU1ZRandQWHFVanRUdjNvQmNMdG1yTFZ2NjBSS0R6MFRMVXFtdVZGOUVvNzljVzFOY1E2a09ybXpnaG9RR0E1THJKTDQwRXRGQ1RkUUpKSFpWZFdZeEVnSURUNzdRQm43UVVkckVYTnMwU2lVTGNJWVVqRENwN2hRNW5UQTY?oc=5
Deepfake y tế tạo ra bác sĩ AI giả và nguy cơ bệnh nhân bị lừa đảo mua thực phẩm bổ sung - Laodong.vn,https://news.google.com/rss/articles/CBMiyAFBVV95cUxNX2VGR3VCVVEyVkx6NnMyb0JFN1dtVUF0MlpGS3BLRllEWTItczJlQ0EyeGVCNExTRW5vVHE3cVhsM1VGbndUMS1GWXRSRGNsZVlBeEhiOFhuWUI0NW14d0VKbkVxYUd3RE5mSGxiWEJkaUxTXzlJZjJaWF9nSWtJdHdhdlhfWXpwR2RxUFRsNHRiNkw3QXRqRnE1VGFzdHk0WC0xUG9lNHdJWFR4NHNaTGNseHJwVExodWF5c2laZHpLLVRWWWJ1dA?oc=5
Bắt nhóm đối tượng dùng công nghệ AI lừa đảo - hanoionline.vn,https://news.google.com/rss/articles/CBMihAFBVV95cUxPMW1scWN4MDBqXzNLOUdTcFpoQldJczZkY2JmdE5zdVZjU0VndUh0SGp6a1F6N2YwTjd5dF9jcU9DZFVyekx0YlRocFlULUlXWWIxZzY5dDFiZjF4YmhZc3pYN25KRzdMa2ZYcGc3YjFBdGZJSFRyc3EzcEZIUmc2c0UwYVo?oc=5
Tây Ban Nha siết quản lý công nghệ deepfake do AI tạo ra - Báo Văn Hóa,https://news.google.com/rss/articles/CBMinwFBVV95cUxQdVowNGsxS0hOaHJmcC04ZThXWFlobHB4NzUyYlZFQVA1TUdLNUlPZmhJLUlhaW5xaHFtb0pNMW1iR0xKZTU5QmM4azVKamZpb0JRcHVrcm54aHhxUnQwR05iTmtxUW51bnE4VWxVSWgwRWcyZlN6djNZdHlYOG9zMmIzaUtfMlJLZGIwSExLYTQ5UmRnRzhBWmtZSEprdUk?oc=5
Cảnh báo video trí tuệ nhân tạo (AI) lừa đảo trên mạng xã hội - Báo Hải quân Việt Nam,https://news.google.com/rss/articles/CBMinAFBVV95cUxPekRMUFYtNFNrelZWb0diZll2SnhIeHBjSzRkS3JWUXBBcHM0QUNid1N6R3VIS2VwRkkyU3hral9LbGlnTmVCQ1BQSkU0NWlVZC0wUl9ablN4TkxmeXpsTF8yZWRKSzB2a1lHNWg1MFZ2YkJKNDVWYzlTa3NmcGc4R1dBbkJlbTRQcV9JNmk2Yzl5dXFfbENKeWpucno?oc=5
"Lê Trung Khoa sử dụng AI và Deepfake để giả mạo giọng nói, hình ảnh lãnh đạo Đảng, Nhà nước - SkyDoor News",https://news.google.com/rss/articles/CBMimgFBVV95cUxPcmczTmJEdURLT2dtLTI0R0szd2c5bllZNnh0MldzTDRKZXlOc0VfS3FLeVlva3NfQTlWNW42VmZidHBTS0VXdXI2R2Zqd3ZHT2ZTTW1xX0lvQmxTajhHNnN2c1dBeHpqY2hBQmtiaENKdGJUczViaUxsU0xaamlKTzhhdC1oUjNHOHo5QnNWT2g2RE9wS1NtS21R?oc=5
'Cơn lũ' tin giả dùng AI càn quét mạng xã hội - Thanh Niên,https://news.google.com/rss/articles/CBMijwFBVV95cUxNUldrbzVRNUh4ZzR6T0hYOExOSFFZM1dXUTJlZldJWFFnOW0xdlZPa2I5c1phWDFXOEMwU0RWVDlhWjZwRHpHYlpmN2w3OURjUElUUXdFNGxUNGlDSG9JXzBxUk5KMF9aVk9OVzBMakVsOHZZYVFHZGpET0hmdmxhazltajZEa1JjdjdUMXJzOA?oc=5
"Ngân hàng Nhà nước cảnh báo bẫy lừa xuyên biên giới, AI deepfake để chiếm đoạt tài sản - Báo Lào Cai điện tử",https://news.google.com/rss/articles/CBMivwFBVV95cUxPeURTS2o2U3hzMzJMTDBXdG9zN05qaEIxYXhidm9WWmVRRWJUM2R4Z251NFdKLUxWZFNOa2kzVGdKbTFwckVBUGR4aVZBM3RvS3RZNzQ2My1WWTNuQnQwYTdkV0VlVDUxZWFacHl6TzRtZnFNVXJSRWEyN0R4TWJ2T2M1cW9pTEJLb1NLOXJhSnJpRVFmbmpaY2hHY0h1WU1HM3kxcm8tT2Jmd29rVmRPRW5kUl85blcxU2xlcFdtcw?oc=5
"Hồ Ngọc Hà, Ngô Thanh Vân cảnh báo lừa đảo bằng AI deepfake - Báo Lâm Đồng",https://news.google.com/rss/articles/CBMilwFBVV95cUxQMXgwdFYyZUNodFZUX1h3OERSak1hZlpxdHZJTG01UTNFSmZrYUFZbTRZRFVjVU1LRjNaUHJfV3FSNndScVFVQ1A2b1ZsTkVfb3ZCU2p5MlVaR0Mwa3J6YVZOekdfdHd5UmJIcHg5TVBXVHo5Ym1tMndhb21HZElLb1pjX0RmSUxWb2RQQWFlc043UFNWXzZv?oc=5
Ai lừa đảo ai trong vụ bể show ‘Về đây bốn cánh chim trời’ - Nguoi Viet News,https://news.google.com/rss/articles/CBMimgFBVV95cUxOZGc4dzNjNXNYVmdGbURkNkkycGVKTVpBR1Q3ZmNtc3FXMGxyY282WmEzZmZSQkdCdW1XQXNwTjR0ajlXZW1IR1lYSU5oUTgyMEZJLXpfcFBLV2lUQ3NLWllUbElxb19pd1EyZmVWcnZSNkhtLU1SajJla05sWFpFV0ZxVVRfT1NCZExJLVB1aEpwWDVDVFZuMDRn?oc=5
Cảnh báo video trí tuệ nhân tạo (AI) lừa đảo trên mạng xã hội - congly.vn,https://news.google.com/rss/articles/CBMikwFBVV95cUxQV2lTWlZhRlZiMEQ2U0hrM2RNUEQ2TzR1ckRDbTRaeDc3OUNIdVQyX0hvZGJwTm80NXpuN0sxeWg5Vldub3dFaVNKVTN5VWFaeWN3ZVlLSFNIaUV6TUNSQ01FSmZ6YkRkR3RGb1c0UWdkRDRDTm5oOW5yOVFCNTRudHF5a0pvU1JId0JqTThLVnlESTg?oc=5
Khi giáo sư đại học trở thành nạn nhân của công nghệ Deepfake: Cuộc chiến không cân sức giữa con người và AI - VnReview,https://news.google.com/rss/articles/CBMi2gFBVV95cUxPblBlZHZFakV2SUpMcUVkTGhDamx1d2dZcVU4bnQ4Slo2SHd0b1gza3gwcVljUU1fNmJOWWJrZ0xqOXBpamJlNWhLS2pqWG45NWZoeFlmWnlTU1BvUDdXeEFTYmR2ekU5NWhvNzlpN2RxR0FCUFF5Sm9QWGpaaG12R0tHd2dtUXVDZjY0VHJPWEs0MmVfUEJvTDZxVWxkSF9pSkJVLXNPODhZaXVhSTRGNy1zWkhURUUwSlNRR2hGQjNkRGx3ZEdKWWIzcHBPa2JvYlpLaEIxd1JxUQ?oc=5
Cẩm Ly: 'Tôi ngỡ ngàng vì video AI lừa đảo quá tinh vi' - Báo điện tử Tiền Phong,https://news.google.com/rss/articles/CBMikwFBVV95cUxNTUVzVmtScUhydzZmSmRQYWpPU01veXpiN21VTy1tY0FhRWF3MHRjZHpsNEtEdWgzY09rbXBCTERsbVM2N1FlcHoyQWxlZ1JqSnVRaWN2NThjblBINGVMZzVyOTFDbzR6ODZrV29aTmxLQ2FjcWV2c1RqYXFjU09hejQ3a1hyU0hPS2JpYVdCeWNhNkXSAZMBQVVfeXFMTmpMcllZNktvMk1oUC1xckY1R0JucG0tYmhsaTBCX2ZfMkdUS25pdFNCbXZsZEZKcWdXUVg1ZVNBeWFvQkhmMFFHYTQ1Smhxdk40ZlpENUpxV2NTN2pEZC03TzRuSGZ4NFV3WDBiSncxZ0IyY2VzMlpRWGhHSktlSFhjSVNzWDBsUFRxd0QyODdWMEpB?oc=5
